match_id,competition_id,season,game_week,homeID,home_name,awayID,away_name,RA,RB,RA_new,RB_new,RA_change,RB_change,result,homeGoalCount,awayGoalCount
906430,4238,2010/2011,20,82,Porto,163,CD Nacional,1671.72,1509.18,1680.73,1500.17,9.02,-9.02,home_win,3,0
906435,4238,2010/2011,18,114,Sporting CP,4912,Naval 1º de Maio,1561.38,1389.07,1554.04,1396.41,-7.34,7.34,draw,3,3
906442,4238,2010/2011,18,177,CS Marítimo,172,Sporting Braga,1490.49,1493.66,1474.63,1509.51,-15.85,15.85,away_win,1,2
906447,4238,2010/2011,18,175,Vitória Guimarães,163,CD Nacional,1522.98,1500.17,1521.93,1501.21,-1.05,1.05,draw,0,0
906452,4238,2010/2011,18,1025,Portimonense,173,Paços de Ferreira,1392.07,1492.85,1380.58,1504.33,-11.48,11.48,away_win,0,1
906457,4238,2010/2011,18,179,Associação Académica de Coimbra OAF,15808,SC Beira-Mar,1450.16,1522.20,1453.43,1518.93,3.27,-3.27,draw,3,3
906461,4238,2010/2011,18,4880,União de Leiria,184,SC Olhanense,1511.32,1494.53,1494.54,1511.31,-16.77,16.77,away_win,0,2
906466,4238,2010/2011,18,82,Porto,171,Rio Ave FC,1680.73,1429.10,1686.82,1423.01,6.09,-6.09,home_win,1,0
906471,4238,2010/2011,18,170,Vitória Setúbal,78,Benfica,1445.67,1623.63,1437.22,1632.08,-8.45,8.45,away_win,0,2
906476,4238,2010/2011,19,163,CD Nacional,4880,União de Leiria,1501.21,1494.54,1484.91,1510.85,-16.31,16.31,away_win,0,1
906482,4238,2010/2011,19,184,SC Olhanense,114,Sporting CP,1511.31,1554.04,1513.26,1552.08,1.96,-1.96,draw,2,2
906487,4238,2010/2011,19,173,Paços de Ferreira,177,CS Marítimo,1504.33,1474.63,1518.97,1460.00,14.64,-14.64,home_win,1,0
906493,4238,2010/2011,19,4912,Naval 1º de Maio,179,Associação Académica de Coimbra OAF,1396.41,1453.43,1415.01,1434.83,18.60,-18.60,home_win,3,1
906498,4238,2010/2011,19,171,Rio Ave FC,1025,Portimonense,1423.01,1380.58,1437.07,1366.53,14.06,-14.06,home_win,2,0
906504,4238,2010/2011,19,78,Benfica,175,Vitória Guimarães,1632.08,1521.93,1643.17,1510.84,11.09,-11.09,home_win,3,0
906509,4238,2010/2011,19,172,Sporting Braga,82,Porto,1509.51,1686.82,1501.03,1695.30,-8.48,8.48,away_win,0,2
906514,4238,2010/2011,19,15808,SC Beira-Mar,170,Vitória Setúbal,1518.93,1437.22,1515.23,1440.92,-3.69,3.69,draw,0,0
906519,4238,2010/2011,20,4880,União de Leiria,175,Vitória Guimarães,1510.85,1510.84,1494.85,1526.84,-16.00,16.00,away_win,0,1
906525,4238,2010/2011,20,1025,Portimonense,184,SC Olhanense,1366.53,1513.26,1372.91,1506.88,6.38,-6.38,draw,1,1
906531,4238,2010/2011,20,179,Associação Académica de Coimbra OAF,171,Rio Ave FC,1434.83,1437.07,1418.93,1452.96,-15.90,15.90,away_win,0,1
906537,4238,2010/2011,20,170,Vitória Setúbal,4912,Naval 1º de Maio,1440.92,1415.01,1439.72,1416.20,-1.19,1.19,draw,1,1
906542,4238,2010/2011,20,177,CS Marítimo,15808,SC Beira-Mar,1460.00,1515.23,1478.52,1496.71,18.52,-18.52,home_win,1,0
906547,4238,2010/2011,20,172,Sporting Braga,173,Paços de Ferreira,1501.03,1518.97,1485.86,1534.14,-15.17,15.17,away_win,1,2
906553,4238,2010/2011,20,114,Sporting CP,78,Benfica,1552.08,1643.17,1540.18,1655.07,-11.90,11.90,away_win,0,2
906559,4238,2010/2011,21,175,Vitória Guimarães,179,Associação Académica de Coimbra OAF,1526.84,1418.93,1506.03,1439.75,-20.82,20.82,away_win,0,2
906563,4238,2010/2011,21,173,Paços de Ferreira,170,Vitória Setúbal,1534.14,1439.72,1545.90,1427.97,11.76,-11.76,home_win,2,0
906568,4238,2010/2011,21,184,SC Olhanense,82,Porto,1506.88,1695.30,1498.80,1703.38,-8.08,8.08,away_win,0,3
906571,4238,2010/2011,21,171,Rio Ave FC,4880,União de Leiria,1452.96,1494.85,1470.88,1476.93,17.92,-17.92,home_win,1,0
906576,4238,2010/2011,21,15808,SC Beira-Mar,1025,Portimonense,1496.71,1372.91,1475.24,1394.38,-21.47,21.47,away_win,0,1
906580,4238,2010/2011,21,78,Benfica,177,CS Marítimo,1655.07,1478.52,1663.58,1470.02,8.50,-8.50,home_win,2,1
906584,4238,2010/2011,21,163,CD Nacional,114,Sporting CP,1484.91,1540.18,1503.43,1521.66,18.52,-18.52,home_win,1,0
906588,4238,2010/2011,21,4912,Naval 1º de Maio,172,Sporting Braga,1416.20,1485.86,1419.37,1482.69,3.17,-3.17,draw,0,0
906592,4238,2010/2011,22,179,Associação Académica de Coimbra OAF,4880,União de Leiria,1439.75,1476.93,1441.45,1475.23,1.71,-1.71,draw,0,0
906597,4238,2010/2011,22,82,Porto,175,Vitória Guimarães,1703.38,1506.03,1711.16,1498.25,7.78,-7.78,home_win,2,0
906602,4238,2010/2011,22,177,CS Marítimo,171,Rio Ave FC,1470.02,1470.88,1454.06,1486.84,-15.96,15.96,away_win,0,1
906606,4238,2010/2011,22,170,Vitória Setúbal,184,SC Olhanense,1427.97,1498.80,1431.19,1495.58,3.22,-3.22,draw,0,0
906610,4238,2010/2011,22,114,Sporting CP,15808,SC Beira-Mar,1521.66,1475.24,1535.53,1461.36,13.87,-13.87,home_win,1,0
906614,4238,2010/2011,22,172,Sporting Braga,78,Benfica,1482.69,1663.58,1506.34,1639.92,23.65,-23.65,home_win,2,1
906618,4238,2010/2011,22,173,Paços de Ferreira,4912,Naval 1º de Maio,1545.90,1419.37,1540.32,1424.95,-5.58,5.58,draw,0,0
906622,4238,2010/2011,22,1025,Portimonense,163,CD Nacional,1394.38,1503.43,1399.24,1498.57,4.86,-4.86,draw,1,1
906626,4238,2010/2011,23,15808,SC Beira-Mar,173,Paços de Ferreira,1461.36,1540.32,1480.94,1520.74,19.57,-19.57,home_win,3,1
906631,4238,2010/2011,23,171,Rio Ave FC,114,Sporting CP,1486.84,1535.53,1489.07,1533.31,2.23,-2.23,draw,0,0
1100496,4238,2010/2011,23,175,Vitória Guimarães,170,Vitória Setúbal,1498.25,1431.19,1495.20,1434.24,-3.05,3.05,draw,1,1
1100497,4238,2010/2011,23,4912,Naval 1º de Maio,177,CS Marítimo,1424.95,1454.06,1410.29,1468.72,-14.66,14.66,away_win,0,3
1100498,4238,2010/2011,23,163,CD Nacional,179,Associação Académica de Coimbra OAF,1498.57,1441.45,1495.96,1444.06,-2.61,2.61,draw,1,1
1100499,4238,2010/2011,23,78,Benfica,1025,Portimonense,1639.92,1399.24,1630.33,1408.84,-9.60,9.60,draw,1,1
1100500,4238,2010/2011,23,4880,União de Leiria,82,Porto,1475.23,1711.16,1468.68,1717.70,-6.55,6.55,away_win,0,2
1100501,4238,2010/2011,24,1025,Portimonense,175,Vitória Guimarães,1408.84,1495.20,1428.74,1475.30,19.90,-19.90,home_win,2,1
1100502,4238,2010/2011,24,114,Sporting CP,4880,União de Leiria,1533.31,1468.68,1530.36,1471.62,-2.94,2.94,draw,0,0
1100503,4238,2010/2011,24,177,CS Marítimo,184,SC Olhanense,1468.72,1495.58,1485.95,1478.35,17.23,-17.23,home_win,4,0
1100504,4238,2010/2011,24,4912,Naval 1º de Maio,15808,SC Beira-Mar,1410.29,1480.94,1413.50,1477.73,3.21,-3.21,draw,2,2
